Date,Title,Artist,Rank,IsNew
2020-08-15,Walk Em Down,NLE Choppa Featuring Roddy Ricch,59,False
2020-08-15,Lovin' On You,Luke Combs,60,False
2020-08-15,One Of Them Girls,Lee Brice,61,False
2020-08-15,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",62,False
2020-08-15,One Big Country Song,LOCASH,63,False
2020-08-15,Toosie Slide,Drake,64,False
2020-08-15,Got It On Me,Pop Smoke,65,False
2020-08-15,The Last Great American Dynasty,Taylor Swift,66,False
2020-08-15,Cool Again,Kane Brown,67,False
2020-08-15,Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",68,False
2020-08-15,My Tears Ricochet,Taylor Swift,69,False
2020-08-15,More Than My Hometown,Morgan Wallen,70,False
2020-08-15,Conversations,Juice WRLD,71,False
2020-08-15,God Whispered Your Name,Keith Urban,72,False
2020-08-15,August,Taylor Swift,73,False
2020-08-15,Hate The Other Side,Juice WRLD & Marshmello Featuring Polo G & The Kid LAROI,74,False
2020-08-15,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul",75,False
2020-08-15,Dollaz On My Head,Gunna Featuring Young Thug,76,False
2020-08-15,Don't Rush,Young T & Bugsey Featuring Headie One,77,False
2020-08-15,Bang!,AJR,78,False
2020-08-15,Stuck With U,Ariana Grande & Justin Bieber,79,False
2020-08-15,Something Special,Pop Smoke,80,False
2020-08-15,One Night Standards,Ashley McBryde,81,False
2020-08-15,Need It,Migos Featuring YoungBoy Never Broke Again,82,False
2020-08-15,Righteous,Juice WRLD,83,False
2020-08-15,Life's A Mess,Juice WRLD X Halsey,84,False
2020-08-15,Invisible String,Taylor Swift,85,False
2020-08-15,Girl Of My Dreams,Rod Wave,86,False
2020-08-15,ily,Surf Mesa Featuring Emilee,87,False
2020-08-15,Be Kind,Marshmello & Halsey,88,False
2020-08-15,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,89,False
2020-08-15,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,90,False
2020-08-15,Betty,Taylor Swift,91,False
2020-08-15,No Dribble,DaBaby x Stunna 4 Vegas,92,True
2020-08-15,Mirrorball,Taylor Swift,93,False
2020-08-15,Pretty Heart,Parker McCollum,94,False
2020-08-15,Breaking Me,Topic & A7S,95,False
2020-08-15,Blood On My Jeans,Juice WRLD,96,False
2020-08-15,Lion King On Ice,J. Cole,97,False
2020-08-15,Seven,Taylor Swift,98,False
2020-08-15,3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G,99,False
2020-08-15,After Party,Don Toliver,100,False
2020-08-22,WAP,Cardi B Featuring Megan Thee Stallion,1,True
2020-08-22,Rockstar,DaBaby Featuring Roddy Ricch,2,False
2020-08-22,Blinding Lights,The Weeknd,3,False
2020-08-22,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",4,False
2020-08-22,Watermelon Sugar,Harry Styles,5,False
2020-08-22,Roses,SAINt JHN,6,False
2020-08-22,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,7,False
2020-08-22,Smile,Juice WRLD & The Weeknd,8,True
2020-08-22,Go Crazy,Chris Brown & Young Thug,9,False
2020-08-22,Before You Go,Lewis Capaldi,10,False
2020-08-22,I Hope,Gabby Barrett Featuring Charlie Puth,11,False
2020-08-22,Rags2Riches,Rod Wave Featuring ATR Son Son,12,False
2020-08-22,Break My Heart,Dua Lipa,13,False
2020-08-22,Adore You,Harry Styles,14,False
2020-08-22,Circles,Post Malone,15,False
2020-08-22,Savage,Megan Thee Stallion,16,False
2020-08-22,Mood Swings,Pop Smoke Featuring Lil Tjay,17,False
2020-08-22,Come & Go,Juice WRLD x Marshmello,18,False
2020-08-22,Blueberry Faygo,Lil Mosey,19,False
2020-08-22,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,20,False
2020-08-22,One Margarita,Luke Bryan,21,False
2020-08-22,Die From A Broken Heart,Maddie & Tae,22,False
2020-08-22,Popstar,DJ Khaled Featuring Drake,23,False
2020-08-22,Cardigan,Taylor Swift,24,False
2020-08-22,Death Bed,Powfu Featuring beabadoobee,25,False
2020-08-22,Don't Start Now,Dua Lipa,26,False
2020-08-22,Wishing Well,Juice WRLD,27,False
2020-08-22,The Bones,Maren Morris,28,False
2020-08-22,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,29,False
2020-08-22,Life Is Good,Future Featuring Drake,30,False
2020-08-22,Intentions,Justin Bieber Featuring Quavo,31,False
2020-08-22,We Paid,Lil Baby & 42 Dugg,32,False
2020-08-22,Say So,Doja Cat Featuring Nicki Minaj,33,False
2020-08-22,Party Girl,StaySolidRocky,34,False
2020-08-22,Girls In The Hood,Megan Thee Stallion,35,False
2020-08-22,Rain On Me,Lady Gaga & Ariana Grande,36,False
2020-08-22,Be Like That,Kane Brown With Swae Lee & Khalid,37,False
2020-08-22,Chasin' You,Morgan Wallen,38,False
2020-08-22,My Future,Billie Eilish,39,False
2020-08-22,Cool Again,Kane Brown,40,False
2020-08-22,Nobody's Love,Maroon 5,41,False
2020-08-22,The Box,Roddy Ricch,42,False
2020-08-22,Hard To Forget,Sam Hunt,43,False
2020-08-22,Tap In,Saweetie,44,False
2020-08-22,Emotionally Scarred,Lil Baby,45,False
2020-08-22,The Bigger Picture,Lil Baby,46,False
2020-08-22,Got What I Got,Jason Aldean,47,False
2020-08-22,If The World Was Ending,JP Saxe Featuring Julia Michaels,48,False
2020-08-22,Done,Chris Janson,49,False
2020-08-22,The 1,Taylor Swift,50,False
2020-08-22,Supalonely,BENEE Featuring Gus Dapperton,51,False
2020-08-22,Why We Drink,Justin Moore,52,False
2020-08-22,I Love My Country,Florida Georgia Line,53,False
2020-08-22,Like That,Doja Cat Featuring Gucci Mane,54,False
2020-08-22,Bluebird,Miranda Lambert,55,False
2020-08-22,Lovin' On You,Luke Combs,56,False
2020-08-22,Said Sum,Moneybagg Yo,57,False
2020-08-22,Greece,DJ Khaled Featuring Drake,58,False
2020-08-22,One Of Them Girls,Lee Brice,59,False
2020-08-22,I Should Probably Go To Bed,Dan + Shay,60,False
2020-08-22,Exile,Taylor Swift Featuring Bon Iver,61,False
2020-08-22,Letter From Houston,Rod Wave,62,True
2020-08-22,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",63,False
2020-08-22,Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",64,False
2020-08-22,Girl Of My Dreams,Rod Wave,65,False
2020-08-22,God Whispered Your Name,Keith Urban,66,False
2020-08-22,More Than My Hometown,Morgan Wallen,67,False
2020-08-22,Toosie Slide,Drake,68,False
2020-08-22,Bang!,AJR,69,False
2020-08-22,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul",70,False
2020-08-22,One Big Country Song,LOCASH,71,False
2020-08-22,Breaking Me,Topic & A7S,72,False
2020-08-22,Kings & Queens,Ava Max,73,True
2020-08-22,Dollaz On My Head,Gunna Featuring Young Thug,74,False
2020-08-22,Got It On Me,Pop Smoke,75,False
2020-08-22,One Night Standards,Ashley McBryde,76,False
2020-08-22,Pretty Heart,Parker McCollum,77,False
2020-08-22,ily,Surf Mesa Featuring Emilee,78,False
2020-08-22,Stuck With U,Ariana Grande & Justin Bieber,79,False
2020-08-22,Hate The Other Side,Juice WRLD & Marshmello Featuring Polo G & The Kid LAROI,80,False
2020-08-22,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,81,False
2020-08-22,My Ex's Best Friend,Machine Gun Kelly X blackbear,82,True
2020-08-22,Conversations,Juice WRLD,83,False
2020-08-22,Mood,24kGoldn Featuring iann dior,84,True
2020-08-22,Don't Rush,Young T & Bugsey Featuring Headie One,85,False
2020-08-22,Freestyle,Rod Wave,86,True
2020-08-22,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,87,False
2020-08-22,Something Special,Pop Smoke,88,False
2020-08-22,I Called Mama,Tim McGraw,89,False
2020-08-22,After Party,Don Toliver,90,False
2020-08-22,Righteous,Juice WRLD,91,False
2020-08-22,Some Girls,Jameson Rodgers,92,True
2020-08-22,La Jeepeta,Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka,93,True
2020-08-22,3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G,94,False
2020-08-22,B*tch From da Souf,Mulatto,95,True
2020-08-22,Need It,Migos Featuring YoungBoy Never Broke Again,96,False
2020-08-22,Life's A Mess,Juice WRLD X Halsey,97,False
2020-08-22,Past Life,Trevor Daniel x Selena Gomez,98,False
2020-08-22,Move Ya Hips,A$AP Ferg Featuring  Nicki Minaj & MadeinTYO,99,False
2020-08-22,Be Kind,Marshmello & Halsey,100,False
2020-08-29,WAP,Cardi B Featuring Megan Thee Stallion,1,False
2020-08-29,Laugh Now Cry Later,Drake Featuring Lil Durk,2,True
2020-08-29,Rockstar,DaBaby Featuring Roddy Ricch,3,False
2020-08-29,Blinding Lights,The Weeknd,4,False
2020-08-29,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",5,False
2020-08-29,7 Summers,Morgan Wallen,6,True
2020-08-29,Watermelon Sugar,Harry Styles,7,False
2020-08-29,Roses,SAINt JHN,8,False
2020-08-29,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,9,False
2020-08-29,I Hope,Gabby Barrett Featuring Charlie Puth,10,False
2020-08-29,Go Crazy,Chris Brown & Young Thug,11,False
2020-08-29,Before You Go,Lewis Capaldi,12,False
2020-08-29,Break My Heart,Dua Lipa,13,False
2020-08-29,Midnight Sky,Miley Cyrus,14,True
2020-08-29,Adore You,Harry Styles,15,False
2020-08-29,Circles,Post Malone,16,False
2020-08-29,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,17,False
2020-08-29,Come & Go,Juice WRLD x Marshmello,18,False
2020-08-29,Mood Swings,Pop Smoke Featuring Lil Tjay,19,False
2020-08-29,Savage,Megan Thee Stallion,20,False
2020-08-29,Popstar,DJ Khaled Featuring Drake,21,False
2020-08-29,Rags2Riches,Rod Wave Featuring ATR Son Son,22,False
2020-08-29,Death Bed,Powfu Featuring beabadoobee,23,False
2020-08-29,Blueberry Faygo,Lil Mosey,24,False
2020-08-29,Die From A Broken Heart,Maddie & Tae,25,False
2020-08-29,Mood,24kGoldn Featuring iann dior,26,False
2020-08-29,Don't Start Now,Dua Lipa,27,False
2020-08-29,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,28,False
2020-08-29,The Bones,Maren Morris,29,False
2020-08-29,One Margarita,Luke Bryan,30,False
2020-08-29,Life Is Good,Future Featuring Drake,31,False
2020-08-29,Wishing Well,Juice WRLD,32,False
2020-08-29,Cardigan,Taylor Swift,33,False
2020-08-29,Be Like That,Kane Brown With Swae Lee & Khalid,34,False
2020-08-29,Smile,Juice WRLD & The Weeknd,35,False
2020-08-29,Chasin' You,Morgan Wallen,36,False
2020-08-29,Intentions,Justin Bieber Featuring Quavo,37,False
2020-08-29,We Paid,Lil Baby & 42 Dugg,38,False
2020-08-29,Cool Again,Kane Brown,39,False
2020-08-29,Party Girl,StaySolidRocky,40,False
2020-08-29,Tap In,Saweetie,41,False
2020-08-29,Girls In The Hood,Megan Thee Stallion,42,False
2020-08-29,Say So,Doja Cat Featuring Nicki Minaj,43,False
2020-08-29,Rain On Me,Lady Gaga & Ariana Grande,44,False
2020-08-29,Emotionally Scarred,Lil Baby,45,False
2020-08-29,Got What I Got,Jason Aldean,46,False
2020-08-29,The Box,Roddy Ricch,47,False
2020-08-29,If The World Was Ending,JP Saxe Featuring Julia Michaels,48,False
2020-08-29,Nobody's Love,Maroon 5,49,False
2020-08-29,Why We Drink,Justin Moore,50,False
2020-08-29,The Bigger Picture,Lil Baby,51,False
2020-08-29,One Of Them Girls,Lee Brice,52,False
2020-08-29,Lovin' On You,Luke Combs,53,False
2020-08-29,My Future,Billie Eilish,54,False
2020-08-29,I Love My Country,Florida Georgia Line,55,False
2020-08-29,Like That,Doja Cat Featuring Gucci Mane,56,False
2020-08-29,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",57,False
2020-08-29,Kacey Talk,YoungBoy Never Broke Again,58,True
2020-08-29,Said Sum,Moneybagg Yo,59,False
2020-08-29,Greece,DJ Khaled Featuring Drake,60,False
2020-08-29,Heather,Conan Gray,61,True
2020-08-29,More Than My Hometown,Morgan Wallen,62,False
2020-08-29,Done,Chris Janson,63,False
2020-08-29,Bluebird,Miranda Lambert,64,False
2020-08-29,I Should Probably Go To Bed,Dan + Shay,65,False
2020-08-29,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,66,True
2020-08-29,The 1,Taylor Swift,67,False
2020-08-29,Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",68,False
2020-08-29,Bang!,AJR,69,False
2020-08-29,God Whispered Your Name,Keith Urban,70,False
2020-08-29,24,Money Man Featuring Lil Baby,71,True
2020-08-29,Toosie Slide,Drake,72,False
2020-08-29,Breaking Me,Topic & A7S,73,False
2020-08-29,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,74,False
2020-08-29,Girl Of My Dreams,Rod Wave,75,False
2020-08-29,Kings & Queens,Ava Max,76,False
2020-08-29,Pretty Heart,Parker McCollum,77,False
2020-08-29,I Called Mama,Tim McGraw,78,False
2020-08-29,Dollaz On My Head,Gunna Featuring Young Thug,79,False
2020-08-29,One Night Standards,Ashley McBryde,80,False
2020-08-29,ily,Surf Mesa Featuring Emilee,81,False
2020-08-29,Exile,Taylor Swift Featuring Bon Iver,82,False
2020-08-29,Martin & Gina,Polo G,83,False
2020-08-29,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,84,False
2020-08-29,Got It On Me,Pop Smoke,85,False
2020-08-29,Some Girls,Jameson Rodgers,86,False
2020-08-29,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul",87,False
2020-08-29,After Party,Don Toliver,88,False
2020-08-29,3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G,89,False
2020-08-29,Stuck With U,Ariana Grande & Justin Bieber,90,False
2020-08-29,Conversations,Juice WRLD,91,False
2020-08-29,Caramelo,Ozuna x Karol G x Myke Towers,92,True
2020-08-29,Hate The Other Side,Juice WRLD & Marshmello Featuring Polo G & The Kid LAROI,93,False
2020-08-29,La Jeepeta,Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka,94,False
2020-08-29,B*tch From da Souf,Mulatto,95,False
2020-08-29,Righteous,Juice WRLD,96,False
2020-08-29,Past Life,Trevor Daniel x Selena Gomez,97,False
2020-08-29,Something Special,Pop Smoke,98,False
2020-08-29,21,Polo G,99,False
2020-08-29,Lonely If You Are,Chase Rice,100,True
2020-09-05,Dynamite,BTS,1,True
2020-09-05,WAP,Cardi B Featuring Megan Thee Stallion,2,False
2020-09-05,Laugh Now Cry Later,Drake Featuring Lil Durk,3,False
2020-09-05,Rockstar,DaBaby Featuring Roddy Ricch,4,False
2020-09-05,Blinding Lights,The Weeknd,5,False
2020-09-05,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",6,False
2020-09-05,Watermelon Sugar,Harry Styles,7,False
2020-09-05,Roses,SAINt JHN,8,False
2020-09-05,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,9,False
2020-09-05,Before You Go,Lewis Capaldi,10,False
2020-09-05,I Hope,Gabby Barrett Featuring Charlie Puth,11,False
2020-09-05,Mood,24kGoldn Featuring iann dior,12,False
2020-09-05,Go Crazy,Chris Brown & Young Thug,13,False
2020-09-05,Break My Heart,Dua Lipa,14,False
2020-09-05,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,15,False
2020-09-05,Circles,Post Malone,16,False
2020-09-05,Adore You,Harry Styles,17,False
2020-09-05,Mood Swings,Pop Smoke Featuring Lil Tjay,18,False
2020-09-05,Come & Go,Juice WRLD x Marshmello,19,False
2020-09-05,Savage,Megan Thee Stallion,20,False
2020-09-05,Popstar,DJ Khaled Featuring Drake,21,False
2020-09-05,Die From A Broken Heart,Maddie & Tae,22,False
2020-09-05,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,23,False
2020-09-05,Death Bed,Powfu Featuring beabadoobee,24,False
2020-09-05,The Bones,Maren Morris,25,False
2020-09-05,Be Like That,Kane Brown With Swae Lee & Khalid,26,False
2020-09-05,Don't Start Now,Dua Lipa,27,False
2020-09-05,Rags2Riches,Rod Wave Featuring ATR Son Son,28,False
2020-09-05,Blueberry Faygo,Lil Mosey,29,False
2020-09-05,Lovin' On You,Luke Combs,30,False
2020-09-05,Tap In,Saweetie,31,False
2020-09-05,Wishing Well,Juice WRLD,32,False
2020-09-05,Got What I Got,Jason Aldean,33,False
2020-09-05,If The World Was Ending,JP Saxe Featuring Julia Michaels,34,False
2020-09-05,Life Is Good,Future Featuring Drake,35,False
2020-09-05,Cardigan,Taylor Swift,36,False
2020-09-05,One Margarita,Luke Bryan,37,False
2020-09-05,7 Summers,Morgan Wallen,38,False
2020-09-05,Cool Again,Kane Brown,39,False
2020-09-05,I Love My Country,Florida Georgia Line,40,False
2020-09-05,Midnight Sky,Miley Cyrus,41,False
2020-09-05,Intentions,Justin Bieber Featuring Quavo,42,False
2020-09-05,Chasin' You,Morgan Wallen,43,False
2020-09-05,We Paid,Lil Baby & 42 Dugg,44,False
2020-09-05,Girls In The Hood,Megan Thee Stallion,45,False
2020-09-05,One Of Them Girls,Lee Brice,46,False
2020-09-05,Say So,Doja Cat Featuring Nicki Minaj,47,False
2020-09-05,The Box,Roddy Ricch,48,False
2020-09-05,Nobody's Love,Maroon 5,49,False
2020-09-05,Heather,Conan Gray,50,False
2020-09-05,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",51,False
2020-09-05,Smile,Juice WRLD & The Weeknd,52,False
2020-09-05,Party Girl,StaySolidRocky,53,False
2020-09-05,The Bigger Picture,Lil Baby,54,False
2020-09-05,Rain On Me,Lady Gaga & Ariana Grande,55,False
2020-09-05,Like That,Doja Cat Featuring Gucci Mane,56,False
2020-09-05,My Future,Billie Eilish,57,False
2020-09-05,Said Sum,Moneybagg Yo,58,False
2020-09-05,I Should Probably Go To Bed,Dan + Shay,59,False
2020-09-05,Why We Drink,Justin Moore,60,False
2020-09-05,I Called Mama,Tim McGraw,61,False
2020-09-05,Greece,DJ Khaled Featuring Drake,62,False
2020-09-05,24,Money Man Featuring Lil Baby,63,False
2020-09-05,Bang!,AJR,64,False
2020-09-05,Kacey Talk,YoungBoy Never Broke Again,65,False
2020-09-05,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,66,False
2020-09-05,More Than My Hometown,Morgan Wallen,67,False
2020-09-05,God Whispered Your Name,Keith Urban,68,False
2020-09-05,Need It,Migos Featuring YoungBoy Never Broke Again,69,False
2020-09-05,Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",70,False
2020-09-05,Breaking Me,Topic & A7S,71,False
2020-09-05,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,72,False
2020-09-05,Kings & Queens,Ava Max,73,False
2020-09-05,The Plan,Travis Scott,74,True
2020-09-05,Pretty Heart,Parker McCollum,75,False
2020-09-05,Done,Chris Janson,76,False
2020-09-05,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,77,False
2020-09-05,Some Girls,Jameson Rodgers,78,False
2020-09-05,Hawai,Maluma & The Weeknd,79,True
2020-09-05,One Night Standards,Ashley McBryde,80,False
2020-09-05,Caramelo,Ozuna x Karol G x Myke Towers,81,False
2020-09-05,ily,Surf Mesa Featuring Emilee,82,False
2020-09-05,Martin & Gina,Polo G,83,False
2020-09-05,Dollaz On My Head,Gunna Featuring Young Thug,84,False
2020-09-05,The 1,Taylor Swift,85,False
2020-09-05,My Ex's Best Friend,Machine Gun Kelly X blackbear,86,False
2020-09-05,Girl Of My Dreams,Rod Wave,87,False
2020-09-05,After Party,Don Toliver,88,False
2020-09-05,Stuck With U,Ariana Grande & Justin Bieber,89,False
2020-09-05,All In,YoungBoy Never Broke Again,90,True
2020-09-05,Got It On Me,Pop Smoke,91,False
2020-09-05,3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G,92,False
2020-09-05,La Jeepeta,Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka,93,False
2020-09-05,Lonely If You Are,Chase Rice,94,False
2020-09-05,You Broke Me First.,Tate McRae,95,True
2020-09-05,Spicy,Nas Featuring Fivio Foreign & A$AP Ferg,96,True
2020-09-05,Hate The Other Side,Juice WRLD & Marshmello Featuring Polo G & The Kid LAROI,97,False
2020-09-05,Exile,Taylor Swift Featuring Bon Iver,98,False
2020-09-05,B*tch From da Souf,Mulatto,99,False
2020-09-05,21,Polo G,100,False
2020-09-12,Dynamite,BTS,1,False
2020-09-12,WAP,Cardi B Featuring Megan Thee Stallion,2,False
2020-09-12,Laugh Now Cry Later,Drake Featuring Lil Durk,3,False
2020-09-12,Rockstar,DaBaby Featuring Roddy Ricch,4,False
2020-09-12,Blinding Lights,The Weeknd,5,False
2020-09-12,Watermelon Sugar,Harry Styles,6,False
2020-09-12,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",7,False
2020-09-12,Mood,24kGoldn Featuring iann dior,8,False
2020-09-12,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,9,False
2020-09-12,Before You Go,Lewis Capaldi,10,False
2020-09-12,Roses,SAINt JHN,11,False
2020-09-12,I Hope,Gabby Barrett Featuring Charlie Puth,12,False
2020-09-12,Ice Cream,BLACKPINK X Selena Gomez,13,True
2020-09-12,Go Crazy,Chris Brown & Young Thug,14,False
2020-09-12,Circles,Post Malone,15,False
2020-09-12,Break My Heart,Dua Lipa,16,False
2020-09-12,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,17,False
2020-09-12,Adore You,Harry Styles,18,False
2020-09-12,Come & Go,Juice WRLD x Marshmello,19,False
2020-09-12,Mood Swings,Pop Smoke Featuring Lil Tjay,20,False
2020-09-12,Tap In,Saweetie,21,False
2020-09-12,Be Like That,Kane Brown With Swae Lee & Khalid,22,False
2020-09-12,Don't Start Now,Dua Lipa,23,False
2020-09-12,Popstar,DJ Khaled Featuring Drake,24,False
2020-09-12,Die From A Broken Heart,Maddie & Tae,25,False
2020-09-12,Lovin' On You,Luke Combs,26,False
2020-09-12,If The World Was Ending,JP Saxe Featuring Julia Michaels,27,False
2020-09-12,The Bones,Maren Morris,28,False
2020-09-12,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,29,False
2020-09-12,Savage,Megan Thee Stallion,30,False
2020-09-12,Got What I Got,Jason Aldean,31,False
2020-09-12,Rags2Riches,Rod Wave Featuring ATR Son Son,32,False
2020-09-12,One Of Them Girls,Lee Brice,33,False
2020-09-12,Rain On Me,Lady Gaga & Ariana Grande,34,False
2020-09-12,Blueberry Faygo,Lil Mosey,35,False
2020-09-12,Death Bed,Powfu Featuring beabadoobee,36,False
2020-09-12,Midnight Sky,Miley Cyrus,37,False
2020-09-12,Over Now,Calvin Harris X The Weeknd,38,True
2020-09-12,Life Is Good,Future Featuring Drake,39,False
